0.252144	0.858418	0.894582	0.253977	0.897879	0.831475
0.227109	0.873319	0.899604	0.237900	0.859637	0.897078
0.223063	0.874586	0.901651	0.249904	0.867789	0.876256
0.220920	0.875561	0.902844	0.249662	0.813176	0.954579
0.219536	0.876023	0.903522	0.278511	0.820464	0.942053
0.218475	0.876911	0.903373	0.308977	0.822234	0.922332
0.217055	0.877194	0.904533	0.234876	0.891017	0.861889
0.216007	0.878310	0.903820	0.246831	0.907943	0.829778
